,0
216,-0.6361230358666714
217,-0.9188625519467196
218,-0.9414803749732255
219,-0.9479458420098831
220,-0.9457555396174554
221,-0.9308468671848182
222,-0.9725626370259535
223,-0.9376352087211763
224,-0.9387543894061509
225,-0.6989207359838919
226,-0.8069135523660012
227,-0.48936113015386007
228,-0.12508941980517294
229,-0.07489828643284553
230,-0.08914182208702882
231,-0.13523232970816734
232,-0.25086547200932857
233,-0.3904857695678119
234,-0.8149484098454434
235,-0.8508506058374989
236,-0.8472726839469868
237,-0.8341539394256726
238,-0.8785648964611654
239,-0.8905006497405559
240,-0.6376090089391574
241,-0.9105982302705058
242,-0.9425435529194074
243,-0.9484822399300832
244,-0.9419111817762676
245,-0.9300858265699229
246,-0.9785864219019672
247,-0.944944317727924
248,-0.9567405983022266
249,-0.5802128001719723
250,-0.7178114965057066
251,-0.5898198861930388
252,-0.2221964617032694
253,0.030169721516849678
254,-0.0168210638884959
255,-0.017166530924327787
256,0.12337907419057274
257,-0.40607013863705277
258,-0.8329271897896091
259,-0.8672229877708338
260,-0.8608498961381317
261,-0.8370499116941923
262,-0.8807493135309608
263,-0.8917268020600406
264,-0.6466849781301964
265,-0.9096256765704871
266,-0.9426971726080192
267,-0.9419781568464485
268,-0.945200521976328
269,-0.9335025868658058
270,-0.9759386955632563
271,-0.9662809862666196
272,-0.9563485778273093
273,-0.6723182802871228
274,-0.7450272269555882
275,-0.4994256185912952
276,-0.22170997670764478
277,-0.12982318759262085
278,-0.18197998250274466
279,-0.057523833196054426
280,-0.16719771576732653
281,-0.3034923886906317
282,-0.851499077750342
283,-0.8562653991983589
284,-0.847936227583735
285,-0.8497635996396543
286,-0.8731402693789734
287,-0.8956291658402045
288,-0.6678459845456467
289,-0.9177445362555104
290,-0.9389350002874491
291,-0.9483936010747536
292,-0.9501440206376379
293,-0.9367162872113376
294,-0.9664420492644559
295,-0.9555490797958518
296,-0.9506760545882167
297,-0.6355265859084583
298,-0.7929714144847702
299,-0.357708195200625
300,0.07201075964065382
301,0.25035100290626217
302,-0.04034671341980385
303,0.09984567689618686
304,-0.07611719048771719
305,-0.4792910090619944
306,-0.8529098304869219
307,-0.8573588497487877
308,-0.8605562325852373
309,-0.839571039489871
310,-0.8809579149040023
311,-0.879781828888881
312,-0.6526783550887533
313,-0.9168741329967169
314,-0.9435829046836077
315,-0.9407326708242439
316,-0.9491038504858271
317,-0.9301216854794363
318,-0.9661129359496282
319,-0.9575170095672983
320,-0.9408095692944289
321,-0.7840090235278027
322,-0.7305041444385219
323,-0.6067749525959355
324,-0.381738599279679
325,0.0752014273897963
326,0.06697334665794315
327,-0.1253621353447167
328,-0.1508030670492279
329,-0.23935907729599692
330,-0.8125393128462446
331,-0.8571502935068079
332,-0.8489579446792136
333,-0.8532431261319381
334,-0.87820097564531
335,-0.8958215430954811
336,-0.6643110356801788
337,-0.9082032595833367
338,-0.9428643146160202
339,-0.9480422638929188
340,-0.9482900897780023
341,-0.9375923939943565
342,-0.9818409630130657
343,-0.9129941610129234
344,-0.9732497944442606
345,-0.6966515773294557
346,-0.7555080115256277
347,-0.20005829574294437
348,-0.1769879418287327
349,0.0440802663581448
350,0.23887611136941728
351,0.04061911175930973
352,0.1705698096493373
353,-0.4929871908744471
354,-0.8023429943220496
355,-0.8605642565684125
356,-0.8492223198078546
357,-0.832452867761165
358,-0.8819371240645899
359,-0.8905806055884148
360,-0.6302506366261362
361,-0.9083240571489866
362,-0.9382976283400152
363,-0.9451228883582965
364,-0.9468314061920773
365,-0.9355116267145202
366,-0.9684216244843801
367,-0.9585673953599408
368,-0.9640178169708615
369,-0.766245875494317
370,-0.8741823588034646
371,-0.3286295432023987
372,0.042469703674584025
373,-0.1723113651201132
374,-0.18879658736525926
375,-0.2477279158052906
376,-0.20132033849303638
377,-0.44581537277921646
378,-0.8518436542639595
379,-0.8441443219576205
380,-0.8475628123898271
381,-0.8257339474590256
382,-0.878889333455447
383,-0.8950918364252513
384,-0.6615290564749607
385,-0.9200775489082399
386,-0.9381513938125582
387,-0.9450949800795128
388,-0.9491375419970293
389,-0.938798129146628
390,-0.9501587225811575
391,-0.9109661399867965
392,-0.9620313194742913
393,-0.7152158966424473
394,-0.7356103181442876
395,-0.06680055566218755
396,-0.212043366122292
397,-0.08112071304589846
398,-0.2120613643014883
399,-0.0998680081346845
400,-0.03569679982417824
401,-0.3957714827500753
402,-0.8324908828492843
403,-0.8483334406020944
404,-0.8565281988613733
405,-0.8480626812517502
406,-0.8733144155810293
407,-0.89068877021245
408,-0.6328218806367775
409,-0.9149347423166632
410,-0.9432138834159081
411,-0.9447975354267037
412,-0.9495332187254784
413,-0.9343116082079382
414,-0.969108614596688
415,-0.903911364888218
416,-0.9352609113457487
417,-0.6696606411854427
418,-0.7226708165942823
419,-0.3669925726094638
420,-0.010952246257494523
421,0.20917968985886987
422,0.11122637711531085
423,-0.06169099714431454
424,0.0789755560688259
425,-0.4643443985784054
426,-0.864768476345257
427,-0.852257125732443
428,-0.8407628734645352
429,-0.8485498155573413
430,-0.8809106216346935
431,-0.8902873046581835
432,-0.6646944600606461
433,-0.9098279645132358
434,-0.9408975097238474
435,-0.9428414658355001
436,-0.9437504616890843
437,-0.932555495532325
438,-0.9524916433021632
439,-0.9474630660774129
440,-0.947385334011759
441,-0.7346522392750261
442,-0.6477159145447413
443,-0.5375324067508698
444,0.07536725103677483
445,0.20111465294084624
446,-0.018340256158323173
447,-0.13926513626741183
448,-0.24453978110182406
449,-0.3573442365337993
450,-0.8084729561362219
451,-0.8467550730411206
452,-0.8571815144067572
453,-0.8480985989116075
454,-0.867103881172195
455,-0.8943560884753708
456,-0.6655094961716641
457,-0.9089816164580905
458,-0.9415487128846592
459,-0.9467079174564923
460,-0.9460204204414083
461,-0.9312896361696701
462,-0.9798710816754018
463,-0.9319361093981197
464,-0.9629145873693257
465,-0.7561952887774214
466,-0.7350404501524406
467,-0.4794785583405887
468,0.02976769865983499
469,-0.13015204346437897
470,-0.33273703687388223
471,0.04558876468093459
472,-0.16387222334436471
473,-0.3890264636899153
474,-0.8162637275234598
475,-0.8591933196227306
476,-0.8466444822579611
477,-0.8405406823056666
478,-0.8706566896227338
479,-0.8876003020909674
480,-0.6666415246670317
481,-0.9236931713328659
482,-0.9419817290015557
483,-0.9475927120254778
484,-0.9465610970929194
485,-0.9338553022323945
486,-0.9493024410399239
487,-0.9595758338395011
488,-0.9729366297077192
489,-0.707696453295781
490,-0.70488194452535
491,-0.2754609569487678
492,-0.3594412944467153
493,-0.06384446018997365
494,-0.34508606076400566
495,-0.20252918984381624
496,-0.21221482010222245
497,-0.5584204346980455
498,-0.8623585133102253
499,-0.8560045319189453
500,-0.8532253396584387
501,-0.826007171124874
502,-0.8758915043593991
503,-0.9034048378089197
504,-0.6124341497775826
505,-0.912327537260329
506,-0.9430837213061443
507,-0.9516465064355539
508,-0.9467762445539275
509,-0.9342033727134905
510,-0.9816181571733553
511,-0.9029175240262206
512,-0.9302369782396377
513,-0.7095289715091003
514,-0.6201330986519641
515,-0.2636166053750834
516,0.32927869355151784
517,-0.06768351139565425
518,0.21395371097510021
519,0.10635460260517021
520,-0.060884517274799065
521,-0.42392793572916576
522,-0.8142920229985916
523,-0.8687653772012465
524,-0.8619993119671432
525,-0.853945340858272
526,-0.8717145029979596
527,-0.892628032413207
528,-0.6313633277507418
529,-0.9121076076849666
530,-0.9360981812111949
531,-0.9503710685485791
532,-0.9484027329004405
533,-0.9382374424897054
534,-0.9729948048116366
535,-0.9085185614817611
536,-0.9509565719422582
537,-0.706309224933767
538,-0.7998637560431812
539,-0.3246114721157001
540,0.18015021434210965
541,-0.13955927448207534
542,-0.08480810361571542
543,-0.11657549161098871
544,-0.11634855613444316
545,-0.4072729318239944
546,-0.8590732526530981
547,-0.8439004302955823
548,-0.8371206221161626
549,-0.847597396527878
550,-0.8725127048227621
551,-0.8924152804522514
552,-0.6611148639668906
553,-0.9152883792218965
554,-0.9418868241532377
555,-0.9470173676261396
556,-0.9437179349214715
557,-0.930224765944194
558,-0.9821874986531401
559,-0.9774760978226819
560,-0.9498534086678686
561,-0.6863188694506355
562,-0.7609371660665651
563,-0.4423701322899046
564,0.09712426033212779
565,-0.12668673491906943
566,-0.18853923760240462
567,-0.1225856730305172
568,-0.1228801521756597
569,-0.452060484717226
570,-0.8358960872705982
571,-0.8496258359698236
572,-0.8515808876115974
573,-0.8402068131531921
574,-0.8813403981323091
575,-0.8864270389811237
576,-0.6358391311724391
577,-0.9174569281515431
578,-0.944001666687742
579,-0.9489952819026959
580,-0.9423531826849605
581,-0.9334781230980395
582,-0.9838605648044577
583,-0.9090452285975386
584,-0.9603533266177015
585,-0.6678394148712655
586,-0.6160579351768789
587,-0.38502731281296776
588,-0.13439836318188228
589,-0.1982114378626592
590,0.09367760800897812
591,0.17131070713723687
592,-0.01591629648621378
593,-0.3244781086246307
594,-0.7976633873903569
595,-0.85408467746618
596,-0.8624488777763901
597,-0.8434792701240916
598,-0.8716235442751677
599,-0.9006788733914255
600,-0.6847151344375881
601,-0.9165321113534578
602,-0.9380135889062573
603,-0.949233556939814
604,-0.9477048850696498
605,-0.9358747626342135
606,-0.9562582847242542
607,-0.9347449948466384
608,-0.9148260547246738
609,-0.7906221160799609
610,-0.5452747501623463
611,-0.3106622687790791
612,-0.005183187514698204
613,-0.13023349583311386
614,-0.05865976003403191
615,-0.09847819252987293
616,-0.16337604718205512
617,-0.33292968417363666
618,-0.8691725521086313
619,-0.8635342318988752
620,-0.8521720738962218
621,-0.8419753014933365
622,-0.8797106281838165
623,-0.8822695359149391
624,-0.6407208159983593
625,-0.9208201197337473
626,-0.9446560667356727
627,-0.9475242738692997
628,-0.9432352517668815
629,-0.93465353185313
630,-0.9591132058121097
631,-0.9351320189949418
632,-0.9567929476908132
633,-0.7512531518319275
634,-0.5813491961036799
635,-0.3028088529494754
636,-0.12262296607746094
637,-0.08224425363666711
638,-0.24678263572738884
639,-0.060821093581428586
640,-0.22202759922489562
641,-0.3893622429177464
642,-0.7877009523873704
643,-0.851180034736229
644,-0.8479986435838336
645,-0.8527769212466916
646,-0.8720883867935791
647,-0.8899517095530297
648,-0.6182916691998441
649,-0.9067464599626794
650,-0.941613756345374
651,-0.943424703747385
652,-0.9475919965645361
653,-0.9308676630945562
654,-0.9586059406270735
655,-0.9274004260528236
656,-0.8982997924024017
657,-0.767341147831441
658,-0.43071810363812174
659,-0.23193507295453017
660,-0.44524324288995776
661,-0.2550303348349676
662,-0.04563852168993705
663,-0.22952055064903604
664,0.04513334335801659
665,-0.572615244108843
666,-0.763295884148877
667,-0.8610821775595309
668,-0.8442796411294745
669,-0.8443639380832473
670,-0.8675494654078355
671,-0.8906647319002677
672,-0.663001955042424
673,-0.9104152648034899
674,-0.9394012180632693
675,-0.9438424982929337
676,-0.9443798322686062
677,-0.9274739197280912
678,-0.9631442449879318
679,-0.9195082549460523
680,-0.9485560502743702
681,-0.7324125901688935
682,-0.720428329462357
683,-0.37399507259078585
684,-0.19728926962016502
685,-0.3493731950362377
686,0.017036842084757923
687,0.014361604652363837
688,-0.08112546287842776
689,-0.4007195233844099
690,-0.8067182697448588
691,-0.854596143140333
692,-0.8546379523921463
693,-0.8327350381514523
694,-0.8793015107485399
695,-0.8915413158267408
696,-0.6251917318337331
697,-0.9237068473166988
698,-0.9429790648487654
699,-0.9504973482593984
700,-0.9476538992219475
701,-0.9299510018967057
702,-0.9733742972679004
703,-0.9276570268927005
704,-0.9445757712375734
705,-0.7350018812039356
706,-0.6083055766646207
707,-0.06288391995344185
708,-0.013985287728851149
709,-0.07041798308415323
710,0.01853116217693611
711,-0.058856300650288344
712,-0.2813457532543259
713,-0.6085529465426921
714,-0.84655778721646
715,-0.8584931158958636
716,-0.8493952856355097
717,-0.8473399570611428
718,-0.873701300070187
719,-0.9009860070199446
720,-0.6568463326027885
721,-0.9169699561534298
722,-0.9436160042683517
723,-0.9496254534487261
724,-0.9431650201563793
725,-0.9352240002231264
726,-0.9672527790939758
727,-0.9378520348347824
728,-0.9525941411021966
729,-0.7800839514191077
730,-0.6461794839069581
731,-0.6768019627910183
732,0.03082360359063969
733,-0.23688675677931684
734,-0.006124708955185838
735,0.16109739041512228
736,0.0017296900369669287
737,-0.5253670678395048
738,-0.807284187784426
739,-0.8558736031975342
740,-0.854681414656535
741,-0.8362282568527746
742,-0.8810307942473667
743,-0.8906690934541899
744,-0.6416540739518788
745,-0.9280174561868288
746,-0.94031335507198
747,-0.9449157420345474
748,-0.9471087254112274
749,-0.9335597328207352
750,-0.9632476306881961
751,-0.9332026353337554
752,-0.9781968003952319
753,-0.759035622880429
754,-0.5318797882735764
755,-0.5877221425829626
756,-0.010589675519706389
757,-0.19799067767504838
758,0.11649868856320551
759,-0.030374447107284226
760,-0.0016377210268647957
761,-0.4499291638947421
762,-0.819743412880101
763,-0.8630451865167145
764,-0.8460849016792956
765,-0.8496296375290565
766,-0.8761815035027922
767,-0.9004813941285487
768,-0.633837288070489
769,-0.9269462605702627
770,-0.9388410398101619
771,-0.9477610812752418
772,-0.9436970581859023
773,-0.9344688910484682
774,-0.9748128328325585
775,-0.918210258228115
776,-0.9526506016801786
777,-0.7859347877889001
778,-0.5624367787780884
779,-0.48617323707513793
780,0.0058758943025434005
781,0.1021561938294444
782,-0.02324506528378578
783,-0.25436260334136207
784,-0.13067691211568416
785,-0.38603632262321175
786,-0.8192576944548131
787,-0.862215016263605
788,-0.8482372696064162
789,-0.8408953355853086
790,-0.8773133052614709
791,-0.8926725995393621
792,-0.6591294658490119
793,-0.9154863920544649
794,-0.9442494970483979
795,-0.9511823943598736
796,-0.9445298506091977
797,-0.9278541497115402
798,-0.9757419841071969
799,-0.926913574362466
800,-0.9537843928320511
801,-0.6807638020814949
802,-0.7207071327306649
803,-0.24818153351530625
804,-0.31086174875571304
805,-0.2744838116152872
806,-0.44349648241455225
807,0.014125796050845026
808,-0.10247545674117163
809,-0.28435093192298694
810,-0.8255815388532299
811,-0.8466042556153037
812,-0.8440685830602374
813,-0.8562528262256037
814,-0.876487627691626
815,-0.8843350914061613
816,-0.6094207215949868
817,-0.9139723680073686
818,-0.9412443087150442
819,-0.9470540768147714
820,-0.9449554559825155
821,-0.9349144736865307
822,-0.9772168464999688
823,-0.9309779880785526
824,-0.9484569820913629
825,-0.7481029128115522
826,-0.7206407894618597
827,-0.17929662197718998
828,-0.18128330575157547
829,0.2310152187164691
830,-0.009250726234049721
831,-0.16880867761272683
832,-0.14057583699310144
833,-0.4291377699516058
834,-0.8767909780426015
835,-0.8586284636692046
836,-0.8548268212891373
837,-0.8361864033714642
838,-0.8784975588135144
839,-0.8909661517576708
840,-0.640088331202549
841,-0.9063765936072826
842,-0.9388134608467404
843,-0.9452063866809123
844,-0.947019228397136
845,-0.9350650398638694
846,-0.9703043537805908
847,-0.9195523914000668
848,-0.9281700244457864
849,-0.7621378206768654
850,-0.7374655196592791
851,-0.1935590787778581
852,-0.028791468902382603
853,0.026011877733484994
854,-0.08990994857545473
855,-0.33273621523657243
856,0.08131979901642965
857,-0.5566866076807223
858,-0.8241493909124705
859,-0.8650122399074494
860,-0.8518910177515197
861,-0.8353413565930695
862,-0.8603548098387768
863,-0.8836953155495594
864,-0.6684644625195236
865,-0.9085727766046808
866,-0.9467385663742627
867,-0.9442883198167152
868,-0.9431956638928162
869,-0.9328036131252787
870,-0.9738042408433089
871,-0.8811872326658787
872,-0.9352406500462146
873,-0.6172116318571689
874,-0.4669395439958589
875,-0.6126984984323629
876,-0.42086073756226755
877,0.11569174085138073
878,-0.19850570155889657
879,-0.014660298063131308
880,-0.154419844667582
881,-0.5012569732576564
882,-0.8042365271095572
883,-0.8626129702515384
884,-0.8410301777712021
885,-0.8333723304190822
886,-0.8727519800712006
887,-0.8898403151492994
888,-0.6423664182967644
889,-0.912401108701358
890,-0.9417743877327227
891,-0.9502040498946869
892,-0.9446462557318014
893,-0.9322205008086959
894,-0.9545961812628104
895,-0.9368555933127967
896,-0.9506659982670074
897,-0.7201063333788834
898,-0.7024759182280956
899,-0.38354579615137685
900,-0.05035980992994041
901,-0.31499139592351894
902,0.005644199873814415
903,-0.15346543582898406
904,-0.13369741300395674
905,-0.4539664793261665
906,-0.8233396504227839
907,-0.8483425746765967
908,-0.8526145405390337
909,-0.8480625737169162
910,-0.8792246445813774
911,-0.8910323622716665
912,-0.6398622239123372
913,-0.9194114060978167
914,-0.9414262638906012
915,-0.9430814490601727
916,-0.947384889066854
917,-0.9311397417355565
918,-0.9610457341222055
919,-0.9282709052864843
920,-0.9474601394178689
921,-0.6021392985095378
922,-0.5857173116313176
923,-0.15247670274902006
924,-0.3532123930031261
925,0.08105444169337189
926,-0.412558746795883
927,-0.06869195919354511
928,-0.013155839501481808
929,-0.39148420017125896
930,-0.880900179528474
931,-0.8502722864251803
932,-0.837406259406857
933,-0.8407589777789508
934,-0.8773279961493339
935,-0.8913626129988345
936,-0.6434979042687374
937,-0.9130042602113663
938,-0.9460334573170514
939,-0.9431803873641533
940,-0.9487777855259638
941,-0.929827399418986
942,-0.9517108848329306
943,-0.9259216509498508
944,-0.9069463214441785
945,-0.6529711989803088
946,-0.600788036956727
947,-0.2837219371987817
948,-0.09949987869064543
949,-0.00744871279018696
950,-0.07383111015099814
951,0.05504908085868948
952,0.03481628786035998
953,-0.4122462768001903
954,-0.8343745883067385
955,-0.85970957591456
956,-0.8574502136170732
957,-0.8381572151670376
958,-0.8787073589561006
959,-0.8939608396897036
960,-0.6412398676631693
961,-0.9226162948397325
962,-0.9403465297818816
963,-0.9449828759580913
964,-0.9472986483479116
965,-0.9382824549045917
966,-0.9773898862239119
967,-0.938153040665968
968,-0.9609403302106648
969,-0.6770566566477825
970,-0.7648525668013302
971,-0.5970668522237964
972,-0.1902546159200621
973,-0.11422409472128407
974,-0.16941614207232106
975,-0.028333054225705184
976,0.06302315114758357
977,-0.5292192860243096
978,-0.821559879069847
979,-0.8563132906357633
980,-0.8537185783869929
981,-0.8478130857179917
982,-0.863033887412938
983,-0.8961035578824348
984,-0.6529288712465857
985,-0.9151799347912362
986,-0.9489080465602976
987,-0.9470695479972447
988,-0.9453108168292802
989,-0.9328029881497997
990,-0.9714953662598844
991,-0.9418923188175599
992,-0.9266079126957791
993,-0.7049164344754786
994,-0.8573645558953913
995,-0.4545187784760941
996,-0.13363192236971855
997,-0.1761787932028068
998,0.14007263114025606
999,-0.3648193997844734
1000,-0.020434314877645788
1001,-0.5421244365948538
1002,-0.8107809938864976
1003,-0.8610102433055112
1004,-0.8541893142415031
1005,-0.849309151428107
1006,-0.8749945282571059
1007,-0.8939528367888299
1008,-0.6722092896073443
1009,-0.9189282635781084
1010,-0.9403209859639817
1011,-0.948196298587821
1012,-0.9449239718650211
1013,-0.9354434036614617
1014,-0.9797025862410758
1015,-0.9206958437846545
1016,-0.9614987719545117
1017,-0.7491634823851249
1018,-0.6742806139684865
1019,-0.4340899419540869
1020,-0.043115218460999784
1021,-0.46736736592513867
1022,-0.1612862496695287
1023,-0.0731848996559647
1024,-0.3123244011832091
1025,-0.45671793862196786
1026,-0.831281034792804
1027,-0.8556609268926141
1028,-0.8476174838634429
1029,-0.8309328503875509
1030,-0.8709867794474371
1031,-0.8955707036187596
1032,-0.6611273075068712
1033,-0.907649001790966
1034,-0.9405200690619994
1035,-0.9444870186457822
1036,-0.9410613498440838
1037,-0.9367627032141921
1038,-0.9559609864446265
1039,-0.95913510695133
1040,-0.9416776353745095
1041,-0.6041183081187887
1042,-0.6056913717158285
1043,-0.5631650060402541
1044,0.1446924567016717
1045,0.09476001218157748
1046,0.27762336565264745
1047,-0.6157688455530965
1048,-0.18665956888548194
1049,-0.3876684147526505
1050,-0.8227833805935246
1051,-0.864057430169637
1052,-0.8542491927630023
1053,-0.8402209338426673
1054,-0.8809536170137353
1055,-0.8964308568959093
1056,-0.6363465381646304
1057,-0.9072284433213822
1058,-0.9438305663452435
1059,-0.9446967846545873
1060,-0.946045101410752
1061,-0.9260215508493914
1062,-0.9764601356027194
1063,-0.9492564802820692
1064,-0.9684350945631452
1065,-0.6721211538578319
1066,-0.5247103142259077
1067,-0.32962374908066094
1068,-0.1833395027866031
1069,-0.01704633975182219
1070,-0.19750331480245392
1071,0.06443601495878283
1072,-0.2660803661278858
1073,-0.5941629837241826
1074,-0.866762337572169
1075,-0.8530359400078409
1076,-0.8558501993818061
1077,-0.8271986673183731
1078,-0.8801208588827635
1079,-0.8898064798078331
1080,-0.661060294335323
1081,-0.914336834021313
1082,-0.9423671201544421
1083,-0.9445563830246358
1084,-0.9424790168927732
1085,-0.9341045507586621
1086,-0.9435075405118686
1087,-0.9553047513401184
1088,-0.9339743096943274
1089,-0.6106770139259177
1090,-0.6296493250161044
1091,-0.17157313439526875
1092,0.02625339487843121
1093,0.37884543625117006
1094,0.10117184795410836
1095,-0.12045115694957403
1096,0.033526315300349975
1097,-0.3618030400826857
1098,-0.8780914658528245
1099,-0.8740271684644612
1100,-0.8507552952327704
1101,-0.8380851341241586
1102,-0.877335784076963
1103,-0.8954523087006112
1104,-0.641159330263333
1105,-0.9154258256159098
1106,-0.9466700355662997
1107,-0.9456072638349453
1108,-0.9436399305231766
1109,-0.9297516040947167
1110,-0.9694665038188011
1111,-0.9365508855560073
1112,-0.9624037320721256
1113,-0.5800127762969643
1114,-0.5790545043787758
1115,-0.49002738339534657
1116,0.09627468701335971
1117,-0.11889092980716313
1118,-0.2793720330515069
1119,-0.3419947574155023
1120,-0.10336515324972226
1121,-0.3588499579114176
1122,-0.831536214293928
1123,-0.869556823649188
1124,-0.8465547426998898
1125,-0.8499229374995017
1126,-0.8703696794993176
1127,-0.895512027222328
1128,-0.6441109309439003
1129,-0.9103161127352583
1130,-0.9368117594251008
1131,-0.946050197418867
1132,-0.9468901415182484
1133,-0.9335281045078705
1134,-0.9754522013562449
1135,-0.9163699201700176
1136,-0.965691512031952
1137,-0.6753309881790817
1138,-0.6238869002823766
1139,-0.42216948293699086
1140,0.08506476557635452
1141,0.022114957735957005
1142,0.11274898706493545
1143,0.1616583232796023
1144,-0.09949270050340203
1145,-0.3352815806006643
1146,-0.8630306795174242
1147,-0.8512058998887391
1148,-0.8546324090172948
1149,-0.831632810856534
1150,-0.8664558274665777
1151,-0.8883054154303924
1152,-0.6762149300985547
1153,-0.9269730217639157
1154,-0.941370876217381
1155,-0.9451940075363311
1156,-0.947219370370988
1157,-0.9305358630140554
1158,-0.9644635911356808
1159,-0.9064387964644908
1160,-0.962073442747276
1161,-0.6599410713960887
1162,-0.8176703794045376
1163,-0.36631506537267655
1164,-0.0153483277341104
1165,0.07955202976024638
1166,0.024215377280484063
